time,sb,snb,tv,tv1,trans,trans1,trans2,w1,w2,w3,w4,w5,w6,w7,sb1,sb2,sb3,sb4,sb5,sb6,sb7,snb1,snb2,snb3,snb4,snb5,snb6,snb7,tv1,tv2,tv3,tv4,tv5,tv6,tv7,sbm3,sbm4,sbm5,sbm6,sbm8,sbm10,snbm3,snbm4,snbm5,snbm6,snbm8,snbm10,tvm3,tvm4,tvm5,tvm6,tvm8,tvm10
11/3/2016,1009.43,36751.38,0,0,1915,1232.5,1330,0,0,0,1,0,0,0,532.5,697.83,845.48,829.33,549.1,613.5,458.2,24470.93,24794.43,30270.83,35384.45,36805.55,36705.38,34697.93,0,0,0,0,0,0,0,746.59,771.31,782.91,743.95,691.92,30522.61,28672.25,29071.89,30334.4,31412.93,32485.11,30522.61,0,0,0,0,0,0
11/4/2016,1069.13,37914.15,0,0,1815,1915,1232.5,0,0,0,0,1,0,0,1009.43,532.5,697.83,845.48,829.33,549.1,613.5,36751.38,24470.93,24794.43,30270.83,35384.45,36805.55,36705.38,0,0,0,0,0,0,0,870.35,827.22,830.87,830.62,768.29,32028.69,33045.49,30982.72,30840.34,31597.7,32887.14,32028.69,0,0,0,0,0,0
11/5/2016,2510.38,42137.43,0,0,1897.5,1815,1915,0,0,0,0,0,1,0,1069.13,1009.43,532.5,697.83,845.48,829.33,549.1,37914.15,36751.38,24470.93,24794.43,30270.83,35384.45,36805.55,0,0,0,0,0,0,0,1529.65,1280.36,1163.85,1110.79,1005.4,33993.25,38934.32,35318.47,33213.66,32723.19,33566.14,33993.25,0,0,0,0,0,0
11/6/2016,909.05,39520.03,0,0,1870,1897.5,1815,0,0,0,0,0,0,1,2510.38,1069.13,1009.43,532.5,697.83,845.48,829.33,42137.43,37914.15,36751.38,24470.93,24794.43,30270.83,35384.45,0,0,0,0,0,0,0,1496.19,1374.5,1206.1,1121.39,1050.39,34475.46,39857.2,39080.75,36158.78,34264.73,33905.45,34475.46,0,0,0,0,0,0
11/7/2016,641.45,37427.9,0,0,1892.5,1870,1897.5,1,0,0,0,0,0,0,909.05,2510.38,1069.13,1009.43,532.5,697.83,845.48,39520.03,42137.43,37914.15,36751.38,24470.93,24794.43,30270.83,0,0,0,0,0,0,0,1353.63,1282.5,1227.89,1111.99,1026.91,34547.71,39695.12,39249.88,38750.18,36370.3,34160.89,34547.71,0,0,0,0,0,0
11/8/2016,132.8,27520.43,0,0,1252.5,1892.5,1870,0,1,0,0,0,0,0,641.45,909.05,2510.38,1069.13,1009.43,532.5,697.83,37427.9,39520.03,42137.43,37914.15,36751.38,24470.93,24794.43,0,0,0,0,0,0,0,561.1,1048.42,1052.56,1045.37,937.82,33619.2,34822.79,36651.45,36903.99,36878.55,33817.09,33619.2,0,0,0,0,0,0
11/9/2016,112.85,26721.88,0,0,1225,1252.5,1892.5,0,0,1,0,0,0,0,132.8,641.45,909.05,2510.38,1069.13,1009.43,532.5,27520.43,37427.9,39520.03,42137.43,37914.15,36751.38,24470.93,0,0,0,0,0,0,0,295.7,449.04,861.31,895.94,864.7,32752.94,30556.74,32797.56,34665.53,35206.97,34058.02,32752.94,0,0,0,0,0,0
11/10/2016,275.08,41040.45,13625,0,1792.5,1225,1252.5,0,0,0,1,0,0,0,112.85,132.8,641.45,909.05,2510.38,1069.13,1009.43,26721.88,27520.43,37427.9,39520.03,42137.43,37914.15,36751.38,0,0,0,0,0,0,0,173.58,290.55,414.25,763.6,832.52,33829.9,31760.92,33177.67,34446.14,35728.02,36129.21,33829.9,4541.67,3406.25,2725,2270.83,1703.13,1362.5
11/11/2016,1074.08,43516.48,35707.5,13625,2115,1792.5,1225,0,0,0,0,1,0,0,275.08,112.85,132.8,641.45,909.05,2510.38,1069.13,41040.45,26721.88,27520.43,37427.9,39520.03,42137.43,37914.15,13625,0,0,0,0,0,0,487.34,398.7,447.25,524.22,840.6,35702.11,37092.94,34699.81,35245.43,35957.86,36974.84,35702.11,16444.17,12333.13,9866.5,8222.08,6166.56,4933.25
11/12/2016,1221.83,46219.8,24672.5,35707.5,2060,2115,1792.5,0,0,0,0,0,1,0,1074.08,275.08,112.85,132.8,641.45,909.05,2510.38,43516.48,41040.45,26721.88,27520.43,37427.9,39520.03,42137.43,35707.5,13625,0,0,0,0,0,857,670.96,563.33,576.35,859.69,37876.99,43592.24,39374.65,37003.81,37074.49,38013.05,37876.99,24668.33,18501.25,14801,12334.17,9250.63,7400.5
11/13/2016,1423.65,45372.85,19150,24672.5,2070,2060,2115,0,0,0,0,0,0,1,1221.83,1074.08,275.08,112.85,132.8,641.45,909.05,46219.8,43516.48,41040.45,26721.88,27520.43,37427.9,39520.03,24672.5,35707.5,13625,0,0,0,0,1239.85,998.66,821.5,706.72,723.85,38739.14,45036.38,44037.4,40574.29,38398.65,38417.48,38739.14,26510,23288.75,18631,15525.83,11644.38,9315.5
11/14/2016,1243.83,41375.55,37217.5,19150,2112.5,2070,2060,1,0,0,0,0,0,0,1423.65,1221.83,1074.08,275.08,112.85,132.8,641.45,45372.85,46219.8,43516.48,41040.45,26721.88,27520.43,37427.9,19150,24672.5,35707.5,13625,0,0,0,1296.44,1240.85,1047.69,891.89,765.7,39085.28,44322.73,44121.17,43505.03,40707.84,38649.42,39085.28,27013.33,29186.88,26074.5,21728.75,16296.56,13037.25
11/15/2016,867.85,31292.23,12715,37217.5,1522.5,2112.5,2070,0,1,0,0,0,0,0,1243.83,1423.65,1221.83,1074.08,275.08,112.85,132.8,41375.55,45372.85,46219.8,43516.48,41040.45,26721.88,27520.43,37217.5,19150,24672.5,35707.5,13625,0,0,1178.44,1189.29,1166.25,1017.72,794,38000.76,39346.88,41065.11,41555.38,41469.56,37882.46,38000.76,23027.5,23438.75,25892.5,23847.92,17885.94,14308.75
11/16/2016,716.15,31221.6,13090,12715,1370,1522.5,2112.5,0,0,1,0,0,0,0,867.85,1243.83,1423.65,1221.83,1074.08,275.08,112.85,31292.23,41375.55,45372.85,46219.8,43516.48,41040.45,26721.88,12715,37217.5,19150,24672.5,35707.5,13625,0,942.61,1062.87,1094.66,1091.23,866.92,37170.92,34629.79,37315.56,39096.41,39833.09,38345.11,37170.92,21007.5,20543.13,21369,23758.75,19522.19,15617.75
11/17/2016,1256.35,46487.9,31202.5,13090,2080,1370,1522.5,0,0,0,1,0,0,0,716.15,867.85,1243.83,1423.65,1221.83,1074.08,275.08,31221.6,31292.23,41375.55,45372.85,46219.8,43516.48,41040.45,13090,12715,37217.5,19150,24672.5,35707.5,13625,946.78,1021.05,1101.57,1121.61,1009.85,38076.92,36333.91,37594.32,39150.03,40328.32,40815.86,38076.92,19002.5,23556.25,22675,23007.92,23422.5,18738
11/18/2016,1415.53,47838.88,26337.5,31202.5,2152.5,2080,1370,0,0,0,0,1,0,0,1256.35,716.15,867.85,1243.83,1423.65,1221.83,1074.08,46487.9,31221.6,31292.23,41375.55,45372.85,46219.8,43516.48,31202.5,13090,12715,37217.5,19150,24672.5,35707.5,1129.34,1063.97,1099.94,1153.89,1152.41,40108.76,41849.46,39210.15,39643.23,40598.17,41665.66,40108.76,23543.33,20836.25,24112.5,23285.42,25011.56,21371.75
11/19/2016,1432.95,45908.78,27955,26337.5,2220,2152.5,2080,0,0,0,0,0,1,0,1415.53,1256.35,716.15,867.85,1243.83,1423.65,1221.83,47838.88,46487.9,31221.6,31292.23,41375.55,45372.85,46219.8,26337.5,31202.5,13090,12715,37217.5,19150,24672.5,1368.28,1205.25,1137.77,1155.44,1197.27,42027.45,46745.19,42864.29,40549.88,40687.49,41964.7,42027.45,28498.33,24646.25,22260,24752.92,24042.5,24167.25
11/20/2016,1227.85,44769.05,21577.5,27955,2112.5,2220,2152.5,0,0,0,0,0,0,1,1432.95,1415.53,1256.35,716.15,867.85,1243.83,1423.65,45908.78,47838.88,46487.9,31221.6,31292.23,41375.55,45372.85,27955,26337.5,31202.5,13090,12715,37217.5,19150,1358.78,1333.17,1209.77,1152.78,1198.02,42400.31,46172.24,46251.15,43245.24,41253.07,41783.36,42400.31,25290,26768.13,24032.5,22146.25,23655.63,24962.5
11/21/2016,1348.38,42503.38,23805,21577.5,2130,2112.5,2220,1,0,0,0,0,0,0,1227.85,1432.95,1415.53,1256.35,716.15,867.85,1243.83,44769.05,45908.78,47838.88,46487.9,31221.6,31292.23,41375.55,21577.5,27955,26337.5,31202.5,13090,12715,37217.5,1336.39,1356.18,1336.21,1232.87,1188.61,42299,44393.74,45255.02,45501.6,43121.6,41424.67,42299,24445.83,24918.75,26175.5,23994.58,24237.5,23772.25
11/22/2016,985.23,33145.2,13837.5,23805,1530,2130,2112.5,0,1,0,0,0,0,0,1348.38,1227.85,1432.95,1415.53,1256.35,716.15,867.85,42503.38,44769.05,45908.78,47838.88,46487.9,31221.6,31292.23,23805,21577.5,27955,26337.5,31202.5,13090,12715,1187.15,1248.6,1281.99,1277.72,1156.29,40991.54,40139.21,41581.6,42833.06,43442.2,40395.88,40991.54,19740,21793.75,22702.5,24119.17,21315,22688.75
11/23/2016,933.63,32633.28,16822.5,13837.5,1362.5,1530,2130,0,0,1,0,0,0,0,985.23,1348.38,1227.85,1432.95,1415.53,1256.35,716.15,33145.2,42503.38,44769.05,45908.78,47838.88,46487.9,31221.6,13837.5,23805,21577.5,27955,26337.5,31202.5,13090,1089.08,1123.77,1185.61,1223.93,1164.51,39717.59,36093.95,38262.73,39791.94,41133.1,40563.51,39717.59,18155,19010.63,20799.5,21722.5,21828.44,22456
11/24/2016,1259.7,48947.4,13512.5,16822.5,2125,1362.5,1530,0,0,0,1,0,0,0,933.63,985.23,1348.38,1227.85,1432.95,1415.53,1256.35,32633.28,33145.2,42503.38,44769.05,45908.78,47838.88,46487.9,16822.5,13837.5,23805,21577.5,27955,26337.5,31202.5,1059.52,1131.74,1150.96,1197.96,1232.45,40474.77,38241.96,39307.32,40399.66,41317.85,42779.23,40474.77,14724.17,16994.38,17911,19585,21881.25,20085.5
11/25/2016,1535.53,48338.63,12462.5,13512.5,2122.5,2125,1362.5,0,0,0,0,1,0,0,1259.7,933.63,985.23,1348.38,1227.85,1432.95,1415.53,48947.4,32633.28,33145.2,42503.38,44769.05,45908.78,47838.88,13512.5,16822.5,13837.5,23805,21577.5,27955,26337.5,1242.95,1178.52,1212.49,1215.05,1267.35,42179.41,43306.44,40766.13,41113.58,41722.82,43010.58,42179.41,14265.83,14158.75,16088,17002.92,19538.75,20060.25
11/26/2016,1633.7,47793.23,20987.5,12462.5,2135,2122.5,2125,0,0,0,0,0,1,0,1535.53,1259.7,933.63,985.23,1348.38,1227.85,1432.95,48338.63,48947.4,32633.28,33145.2,42503.38,44769.05,45908.78,12462.5,13512.5,16822.5,13837.5,23805,21577.5,27955,1476.31,1340.64,1269.56,1282.7,1294.62,43836.57,48359.75,44428.14,42171.55,42226.85,43004.87,43836.57,15654.17,15946.25,15524.5,16904.58,18870,20850
11/27/2016,1858.08,46524.58,42985,20987.5,2135,2135,2122.5,0,0,0,0,0,0,1,1633.7,1535.53,1259.7,933.63,985.23,1348.38,1227.85,47793.23,48338.63,48947.4,32633.28,33145.2,42503.38,44769.05,20987.5,12462.5,13512.5,16822.5,13837.5,23805,21577.5,1675.77,1571.75,1444.13,1367.65,1347.76,43840.24,47552.15,47900.96,44847.42,42897.05,43081.84,43840.24,25478.33,22486.88,21354,20101.25,20748.75,22028.25
11/28/2016,1582.48,41956.85,41832.5,42985,1785,2135,2135,1,0,0,0,0,0,0,1858.08,1633.7,1535.53,1259.7,933.63,985.23,1348.38,46524.58,47793.23,48338.63,48947.4,32633.28,33145.2,42503.38,42985,20987.5,12462.5,13512.5,16822.5,13837.5,23805,1691.42,1652.45,1573.9,1467.19,1392.09,43252.04,45424.89,46153.32,46712.14,44365.66,42730.32,43252.04,35268.33,29566.88,26356,24767.08,23280.63,23577.75
11/29/2016,1095.15,31489.5,21182.5,41832.5,1342.5,1785,2135,0,1,0,0,0,0,0,1582.48,1858.08,1633.7,1535.53,1259.7,933.63,985.23,41956.85,46524.58,47793.23,48338.63,48947.4,32633.28,33145.2,41832.5,42985,20987.5,12462.5,13512.5,16822.5,13837.5,1511.9,1542.35,1540.99,1494.11,1360.44,41810.11,39990.31,41941.04,43220.56,44175.03,41353.58,41810.11,35333.33,31746.88,27890,25493.75,22952.81,22900.5
11/30/2016,1004.8,30406.13,17640,21182.5,1212.5,1342.5,1785,0,0,1,0,0,0,0,1095.15,1582.48,1858.08,1633.7,1535.53,1259.7,933.63,31489.5,41956.85,46524.58,47793.23,48338.63,48947.4,32633.28,21182.5,41832.5,42985,20987.5,12462.5,13512.5,16822.5,1227.48,1385.13,1434.84,1451.62,1362.88,40373.82,34617.49,37594.27,39634.06,41084.82,41011.2,40373.82,26885,30910,28925.5,26181.67,23428.13,22506.75
12/1/2016,1412.18,40372.95,26700,17640,1760,1212.5,1342.5,0,0,0,1,0,0,0,1004.8,1095.15,1582.48,1858.08,1633.7,1535.53,1259.7,30406.13,31489.5,41956.85,46524.58,47793.23,48338.63,48947.4,17640,21182.5,41832.5,42985,20987.5,12462.5,13512.5,1170.71,1273.65,1390.54,1431.07,1422.7,40160.78,34089.53,36056.36,38150,39757.21,41978.66,40160.78,21840.83,26838.75,30068,28554.58,24662.81,22796.25
12/2/2016,1867.78,47782.7,29427.5,26700,2240,1760,1212.5,0,0,0,0,1,0,0,1412.18,1004.8,1095.15,1582.48,1858.08,1633.7,1535.53,40372.95,30406.13,31489.5,41956.85,46524.58,47793.23,48338.63,26700,17640,21182.5,41832.5,42985,20987.5,12462.5,1428.25,1344.98,1392.48,1470.08,1498.71,41624.53,39520.59,37512.82,38401.63,39755.45,41833.07,41624.53,24589.17,23737.5,27356.5,29961.25,26652.19,24355.25
12/3/2016,1746.2,48140.98,28325,29427.5,2160,2240,1760,0,0,0,0,0,1,0,1867.78,1412.18,1004.8,1095.15,1582.48,1858.08,1633.7,47782.7,40372.95,30406.13,31489.5,41956.85,46524.58,47793.23,29427.5,26700,17640,21182.5,41832.5,42985,20987.5,1675.39,1507.74,1425.22,1451.43,1525.05,43175.3,45432.21,41675.69,39638.45,40024.85,41808.37,43175.3,28150.83,25523.13,24655,27517.92,28635,25505.5
12/4/2016,2040.8,48183.5,28257.5,28325,2437.5,2160,2240,0,0,0,0,0,0,1,1746.2,1867.78,1412.18,1004.8,1095.15,1582.48,1858.08,48140.98,47782.7,40372.95,30406.13,31489.5,41956.85,46524.58,28325,29427.5,26700,17640,21182.5,41832.5,42985,1884.93,1766.74,1614.35,1527.82,1575.93,43098.91,48035.73,46120.03,42977.25,41062.63,41857.15,43098.91,28670,28177.5,26070,25255.42,29543.75,26980
12/5/2016,1689.83,43589.5,22862.5,28257.5,2410,2437.5,2160,1,0,0,0,0,0,0,2040.8,1746.2,1867.78,1412.18,1004.8,1095.15,1582.48,48183.5,48140.98,47782.7,40372.95,30406.13,31489.5,41956.85,28257.5,28325,29427.5,26700,17640,21182.5,41832.5,1825.61,1836.15,1751.36,1626.93,1554.9,42623.99,46637.99,46924.17,45613.93,43079.29,41490.26,42623.99,26481.67,27218.13,27114.5,25535.42,27028.44,28020
12/6/2016,1195.73,33752.58,13785,22862.5,1570,2410,2437.5,0,1,0,0,0,0,0,1689.83,2040.8,1746.2,1867.78,1412.18,1004.8,1095.15,43589.5,48183.5,48140.98,47782.7,40372.95,30406.13,31489.5,22862.5,28257.5,28325,29427.5,26700,17640,21182.5,1642.12,1668.14,1708.07,1658.75,1506.56,41219.93,41841.86,43416.64,44289.85,43637.04,40464.73,41219.93,21635,23307.5,24531.5,24892.92,23522.5,27299.75
12/7/2016,1105.8,34431.95,10577.5,13785,1557.5,1570,2410,0,0,1,0,0,0,0,1195.73,1689.83,2040.8,1746.2,1867.78,1412.18,1004.8,33752.58,43589.5,48183.5,48140.98,47782.7,40372.95,30406.13,13785,22862.5,28257.5,28325,29427.5,26700,17640,1330.45,1508.04,1555.67,1607.69,1507.89,40010.66,37258.01,39989.38,41619.7,42646.87,40832.54,40010.66,15741.67,18870.63,20761.5,22205.83,22196.88,24059
12/8/2016,1984.95,47804.4,11512.5,10577.5,2245,1557.5,1570,0,0,0,1,0,0,0,1105.8,1195.73,1689.83,2040.8,1746.2,1867.78,1412.18,34431.95,33752.58,43589.5,48183.5,48140.98,47782.7,40372.95,10577.5,13785,22862.5,28257.5,28325,29427.5,26700,1428.83,1494.08,1603.42,1627.22,1630.41,40595.42,38662.98,39894.61,41552.39,42650.49,43007.32,40595.42,11958.33,14684.38,17399,19220,21430.94,21027
12/9/2016,2383.88,44763.9,21982.5,11512.5,2050,2245,1557.5,0,0,0,0,1,0,0,1984.95,1105.8,1195.73,1689.83,2040.8,1746.2,1867.78,47804.4,34431.95,33752.58,43589.5,48183.5,48140.98,47782.7,11512.5,10577.5,13785,22862.5,28257.5,28325,29427.5,1824.88,1667.59,1672.04,1733.5,1751.87,41922.86,42333.42,40188.21,40868.47,42087.64,43556.19,41922.86,14690.83,14464.38,16144,18162.92,20841.25,21107
12/10/2016,1689.35,43478.58,18707.5,21982.5,2067.5,2050,2245,0,0,0,0,0,1,0,2383.88,1984.95,1105.8,1195.73,1689.83,2040.8,1746.2,44763.9,47804.4,34431.95,33752.58,43589.5,48183.5,48140.98,21982.5,11512.5,10577.5,13785,22862.5,28257.5,28325,2019.39,1791,1671.94,1674.92,1729.57,43230.1,45348.96,42619.71,40846.28,41303.49,43018.17,43230.1,17400.83,15695,15313,16571.25,19501.25,21213.75
12/11/2016,1914.2,48896.65,19792.5,18707.5,2490,2067.5,2050,0,0,0,0,0,0,1,1689.35,2383.88,1984.95,1105.8,1195.73,1689.83,2040.8,43478.58,44763.9,47804.4,34431.95,33752.58,43589.5,48183.5,18707.5,21982.5,11512.5,10577.5,13785,22862.5,28257.5,1995.81,1993.1,1815.64,1712.32,1750.57,44082.47,45713.04,46235.88,43875.1,42188.01,43112.63,44082.47,20160.83,17998.75,16514.5,16059.58,18434.69,20523
12/12/2016,1808.8,45249.38,19057.5,19792.5,2270,2490,2067.5,1,0,0,0,0,0,0,1914.2,1689.35,2383.88,1984.95,1105.8,1195.73,1689.83,48896.65,43478.58,44763.9,47804.4,34431.95,33752.58,43589.5,19792.5,18707.5,21982.5,11512.5,10577.5,13785,22862.5,1804.12,1949.06,1956.24,1814.5,1721.57,43829.14,45874.87,45597.13,46038.58,44104.14,42745.87,43829.14,19185.83,19885,18210.5,16938.33,17284.69,19486
12/13/2016,1424.73,35678.35,10660,19057.5,1667.5,2270,2490,0,1,0,0,0,0,0,1808.8,1914.2,1689.35,2383.88,1984.95,1105.8,1195.73,45249.38,48896.65,43478.58,44763.9,47804.4,34431.95,33752.58,19057.5,19792.5,18707.5,21982.5,11512.5,10577.5,13785,1715.91,1709.27,1844.19,1867.65,1688.43,42582.88,43274.79,43325.74,43613.37,44311.88,41756.97,42582.88,16503.33,17054.38,18040,16952.08,15759.38,17719.5
12/14/2016,1209.13,35574.63,8300,10660,1552.5,1667.5,2270,0,0,1,0,0,0,0,1424.73,1808.8,1914.2,1689.35,2383.88,1984.95,1105.8,35678.35,45249.38,48896.65,43478.58,44763.9,47804.4,34431.95,10660,19057.5,19792.5,18707.5,21982.5,11512.5,10577.5,1480.89,1589.22,1609.24,1738.35,1690.11,41321.99,38834.12,41349.75,41775.52,42273.58,41984.73,41321.99,12672.5,14452.5,15303.5,16416.67,15073.75,15723.75
12/15/2016,1949.5,51664.7,18237.5,8300,2265,1552.5,1667.5,0,0,0,1,0,0,0,1209.13,1424.73,1808.8,1914.2,1689.35,2383.88,1984.95,35574.63,35678.35,45249.38,48896.65,43478.58,44763.9,47804.4,8300,10660,19057.5,19792.5,18707.5,21982.5,11512.5,1527.79,1598.04,1661.27,1665.95,1795.57,42129.51,40972.56,42041.77,43412.74,43423.72,44138.82,42129.51,12399.17,14063.75,15209.5,15792.5,16031.25,15261.25
12/16/2016,2036.25,54247.23,13125,18237.5,2357.5,2265,1552.5,0,0,0,0,1,0,0,1949.5,1209.13,1424.73,1808.8,1914.2,1689.35,2383.88,51664.7,35574.63,35678.35,45249.38,48896.65,43478.58,44763.9,18237.5,8300,10660,19057.5,19792.5,18707.5,21982.5,1731.63,1654.9,1685.68,1723.77,1801.98,44178.98,47162.19,44291.23,44482.86,45218.49,44944.18,44178.98,13220.83,12580.63,13876,14862.08,16232.81,15195.25
12/17/2016,1892.75,54066.78,22897.5,13125,2340,2357.5,2265,0,0,0,0,0,1,0,2036.25,1949.5,1209.13,1424.73,1808.8,1914.2,1689.35,54247.23,51664.7,35574.63,35678.35,45249.38,48896.65,43478.58,13125,18237.5,8300,10660,19057.5,19792.5,18707.5,1959.5,1771.91,1702.47,1720.19,1740.59,46142.46,53326.24,48888.34,46246.34,46080.18,46107.04,46142.46,18086.67,15640,14644,15379.58,16347.19,16427.25
12/18/2016,1799.5,52331,11200,22897.5,2425,2340,2357.5,0,0,0,0,0,0,1,1892.75,2036.25,1949.5,1209.13,1424.73,1808.8,1914.2,54066.78,54247.23,51664.7,35574.63,35678.35,45249.38,48896.65,22897.5,13125,18237.5,8300,10660,19057.5,19792.5,1909.5,1919.5,1777.43,1718.64,1754.36,46595.12,53548.34,53077.43,49576.87,47260.45,47213.59,46595.12,15740.83,16365,14752,14070,15408.75,16396
12/19/2016,1834.68,46483.63,13462.5,11200,2395,2425,2340,1,0,0,0,0,0,0,1799.5,1892.75,2036.25,1949.5,1209.13,1424.73,1808.8,52331,54066.78,54247.23,51664.7,35574.63,35678.35,45249.38,11200,22897.5,13125,18237.5,8300,10660,19057.5,1842.31,1890.8,1902.54,1786.97,1744.42,46767.09,50960.47,51782.16,51758.67,49061.33,46911.96,46767.09,15853.33,15171.25,15784.5,14537.08,14617.5,15544
12/20/2016,1261.25,35806.1,11140,13462.5,1712.5,2395,2425,0,1,0,0,0,0,0,1834.68,1799.5,1892.75,2036.25,1949.5,1209.13,1424.73,46483.63,52331,54066.78,54247.23,51664.7,35574.63,35678.35,13462.5,11200,22897.5,13125,18237.5,8300,10660,1631.81,1697.05,1764.89,1795.66,1675.97,45999.85,44873.58,47171.88,48586.95,49099.91,45731.55,45999.85,11934.17,14675,14365,15010.42,13627.81,14787.25
12/21/2016,1079.85,33529.45,10055,11140,1492.5,1712.5,2395,0,0,1,0,0,0,0,1261.25,1834.68,1799.5,1892.75,2036.25,1949.5,1209.13,35806.1,46483.63,52331,54066.78,54247.23,51664.7,35574.63,11140,13462.5,11200,22897.5,13125,18237.5,8300,1391.93,1493.82,1573.61,1650.71,1632.86,44463.13,38606.39,42037.55,44443.39,46077.37,45462.94,44463.13,11552.5,11464.38,13751,13646.67,13552.19,13813.5
12/22/2016,1848.4,47405.83,14767.5,10055,2232.5,1492.5,1712.5,0,0,0,1,0,0,0,1079.85,1261.25,1834.68,1799.5,1892.75,2036.25,1949.5,33529.45,35806.1,46483.63,52331,54066.78,54247.23,51664.7,10055,11140,13462.5,11200,22897.5,13125,18237.5,1396.5,1506.05,1564.74,1619.41,1712.77,44678.77,38913.79,40806.25,43111.2,44937.13,46941.84,44678.77,11987.5,12356.25,12125,13920.42,14360.63,13384.5
12/23/2016,1821.1,48184.18,14607.5,14767.5,2315,2232.5,1492.5,0,0,0,0,1,0,0,1848.4,1079.85,1261.25,1834.68,1799.5,1892.75,2036.25,47405.83,33529.45,35806.1,46483.63,52331,54066.78,54247.23,14767.5,10055,11140,13462.5,11200,22897.5,13125,1583.12,1502.65,1569.06,1607.46,1696.72,45929.35,43039.82,41231.39,42281.84,43956.7,46506.78,45929.35,13143.33,12642.5,12806.5,12538.75,13906.88,13779.25
12/24/2016,1728.33,41914.9,21262.5,14607.5,1827.5,2315,2232.5,0,0,0,0,0,1,0,1821.1,1848.4,1079.85,1261.25,1834.68,1799.5,1892.75,48184.18,47405.83,33529.45,35806.1,46483.63,52331,54066.78,14607.5,14767.5,10055,11140,13462.5,11200,22897.5,1799.28,1619.42,1547.79,1595.6,1658.23,46563.38,45834.97,42758.59,41368.09,42220.68,44965.23,46563.38,16879.17,15173.13,14366.5,14215.83,14924.06,15075.5
12/25/2016,616.68,23591.33,0,21262.5,665,1827.5,2315,0,0,0,0,0,0,1,1728.33,1821.1,1848.4,1079.85,1261.25,1834.68,1799.5,41914.9,48184.18,47405.83,33529.45,35806.1,46483.63,52331,21262.5,14607.5,14767.5,10055,11140,13462.5,11200,1388.7,1503.63,1418.87,1392.6,1498.72,43756.04,37896.8,40274.06,38925.14,38405.3,41155.8,43756.04,11956.67,12659.38,12138.5,11972.08,12061.88,13251.75
12/26/2016,1434.03,34082.25,18237.5,0,1557.5,665,1827.5,1,0,0,0,0,0,0,616.68,1728.33,1821.1,1848.4,1079.85,1261.25,1834.68,23591.33,41914.9,48184.18,47405.83,33529.45,35806.1,46483.63,0,21262.5,14607.5,14767.5,10055,11140,13462.5,1259.68,1400.04,1489.71,1421.4,1453.04,41739.55,33196.16,36943.17,39035.7,38117.99,38874.71,41739.55,13166.67,13526.88,13775,13155,12941.56,13763
12/27/2016,1048.2,32115.7,8382.5,18237.5,1365,1557.5,665,0,1,0,0,0,0,0,1434.03,616.68,1728.33,1821.1,1848.4,1079.85,1261.25,34082.25,23591.33,41914.9,48184.18,47405.83,33529.45,35806.1,18237.5,0,21262.5,14607.5,14767.5,10055,11140,1032.97,1206.81,1329.67,1416.12,1354.73,39544.44,29929.76,32926.05,35977.67,37882.37,37078.72,39544.44,8873.33,11970.63,12498,12876.25,12306.56,12311.5
12/28/2016,1068.23,34602.25,10335,8382.5,1372.5,1365,1557.5,0,0,1,0,0,0,0,1048.2,1434.03,616.68,1728.33,1821.1,1848.4,1079.85,32115.7,34082.25,23591.33,41914.9,48184.18,47405.83,33529.45,8382.5,18237.5,0,21262.5,14607.5,14767.5,10055,1183.49,1041.79,1179.09,1286.1,1330.6,37771.56,33600.07,31097.88,33261.29,35748.44,36928.24,37771.56,12318.33,9238.75,11643.5,12137.5,12205.94,12225
12/29/2016,2008.08,50794.88,19255,10335,2252.5,1372.5,1365,0,0,0,1,0,0,0,1068.23,1048.2,1434.03,616.68,1728.33,1821.1,1848.4,34602.25,32115.7,34082.25,23591.33,41914.9,48184.18,47405.83,10335,8382.5,18237.5,0,21262.5,14607.5,14767.5,1374.84,1389.64,1235.04,1317.26,1446.63,38202.69,39170.94,37898.77,35037.28,36183.55,39086.42,38202.69,12657.5,14052.5,11242,12912.08,13355.94,12804.25
12/30/2016,1986.48,54833.93,22102.5,19255,2392.5,2252.5,1372.5,0,0,0,0,1,0,0,2008.08,1068.23,1048.2,1434.03,616.68,1728.33,1821.1,50794.88,34602.25,32115.7,34082.25,23591.33,41914.9,48184.18,19255,10335,8382.5,18237.5,0,21262.5,14607.5,1687.6,1527.75,1509,1360.28,1463.89,40105.47,46743.69,43086.69,41285.8,38336.72,40014.93,40105.47,17230.83,15018.75,15662.5,13052.08,14272.81,13900.5
12/31/2016,1659.18,53813.18,17975,22102.5,2292.5,2392.5,2252.5,0,0,0,0,0,1,0,1986.48,2008.08,1068.23,1048.2,1434.03,616.68,1728.33,54833.93,50794.88,34602.25,32115.7,34082.25,23591.33,41914.9,22102.5,19255,10335,8382.5,18237.5,0,21262.5,1884.58,1680.49,1554.03,1534.03,1443.65,42133.84,53147.33,48511.06,45231.99,43373.7,40718.55,42133.84,19777.5,17416.88,15610,16047.92,14693.75,14692.5
